year,company,country_iso3,process_node_nm,fab_type,monthly_wafer_capacity,fab_started_year,ticker,segment,revenue_usd_bn,operating_margin_pct,operating_income_usd_bn,rd_spend_usd_bn,capex_usd_bn,ai_chip_launches,total_ai_shipments,total_ai_revenue_m,avg_memory_gb,avg_fp16_tflops,avg_tdp,avg_chip_price,highest_chip_price,lowest_chip_price,export_control_events,avg_severity_score,us_actions,china_actions,netherlands_actions,worldwide_sales,average_monthly_sales,max_monthly_sales,fab_age,rd_ratio,capex_ratio,operating_income_ratio,ai_revenue_per_chip,sales_per_launch,price_spread,company_fab_age_ratio,shipments_per_launch,revenue_per_ai_launch,profit_margin,performance_score,performance_per_watt,price_index,price_volatility,export_risk_score,geo_risk,innovation_score,investment_score,ai_market_score,sales_variation,growth_potential
2024,TSMC,TWN,28,logic_mature,212299,2011,TSM,foundry,88.89,41.3,36.71,7.11,40.0,26.0,4904042.0,109819.4,145.5,804.6923076923077,1360.7692307692307,9161.659411764706,42124.09,1.91,6.0,6.666666666666667,4.0,2.0,0.0,1261097212.0,21018286.866666667,61310821.0,13,0.079986499268911,0.4499943700079382,0.4129823330747853,0.0223936454064534,46707304.14814815,42122.17999999999,0.4482758620689655,181631.1851851852,4067.385185185185,0.4129823330747853,117082.73076923078,0.5909167937637689,0.2174869991201136,4.597156579444151,40.0,6.0,191.97,47.11,44929.16254498941,40292534.13333333,47.11
2025,TSMC,TWN,28,logic_mature,188401,2011,TSM,foundry,108.13,38.8,41.93,8.65,48.66,30.0,4876006.0,112487.8,147.96666666666667,927.7333333333332,1270.2666666666669,11861.496,37949.43,1.8,7.0,6.857142857142857,6.0,1.0,0.0,1591280610.0,26521343.5,85348277.0,14,0.0799963000092823,0.4500138680290958,0.3877739721837235,0.0230696551502079,51331632.58064516,37947.63,0.4827586206896552,157290.51612903227,3628.6387096774192,0.38777397218372356,137273.60888888888,0.7297708322408095,0.31255234789171027,3.1989582968036405,48.0,7.0,268.15000000000003,57.309999999999995,57836.725664975995,58826933.5,57.309999999999995
2026,TSMC,TWN,28,logic_mature,198923,2011,TSM,foundry,113.25,37.6,42.53,9.06,50.96,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,15,0.0799999992935982,0.4499779209714974,0.3755408355360632,0.0240816465582292,35107101.741935484,33554.240000000005,0.5172413793103449,94688.19354838709,2280.248387096774,0.37554083553606327,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,3.0,280.86,60.02,30713.293451203,88404922.84,60.02
2024,TSMC,USA,5,logic_leading,0,2024,TSM,foundry,88.89,41.3,36.71,7.11,40.0,26.0,4904042.0,109819.4,145.5,804.6923076923077,1360.7692307692307,9161.659411764706,42124.09,1.91,6.0,6.666666666666667,4.0,2.0,0.0,1261097212.0,21018286.866666667,61310821.0,0,0.079986499268911,0.4499943700079382,0.4129823330747853,0.0223936454064534,46707304.14814815,42122.17999999999,0.0,181631.1851851852,4067.385185185185,0.4129823330747853,117082.73076923078,0.5909167937637689,0.2174869991201136,4.597156579444151,40.0,6.0,191.97,47.11,44929.16254498941,40292534.13333333,47.11
2025,TSMC,USA,5,logic_leading,42127,2024,TSM,foundry,108.13,38.8,41.93,8.65,48.66,30.0,4876006.0,112487.8,147.96666666666667,927.7333333333332,1270.2666666666669,11861.496,37949.43,1.8,7.0,6.857142857142857,6.0,1.0,0.0,1591280610.0,26521343.5,85348277.0,1,0.0799963000092823,0.4500138680290958,0.3877739721837235,0.0230696551502079,51331632.58064516,37947.63,0.16666666666666666,157290.51612903227,3628.6387096774192,0.38777397218372356,137273.60888888888,0.7297708322408095,0.31255234789171027,3.1989582968036405,48.0,7.0,268.15000000000003,57.309999999999995,57836.725664975995,58826933.5,57.309999999999995
2026,TSMC,USA,5,logic_leading,44554,2024,TSM,foundry,113.25,37.6,42.53,9.06,50.96,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,2,0.0799999992935982,0.4499779209714974,0.3755408355360632,0.0240816465582292,35107101.741935484,33554.240000000005,0.3333333333333333,94688.19354838709,2280.248387096774,0.37554083553606327,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,3.0,280.86,60.02,30713.293451203,88404922.84,60.02
2026,TSMC,USA,4,logic_leading,30882,2026,TSM,foundry,113.25,37.6,42.53,9.06,50.96,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,0,0.0799999992935982,0.4499779209714974,0.3755408355360632,0.0240816465582292,35107101.741935484,33554.240000000005,0.0,94688.19354838709,2280.248387096774,0.37554083553606327,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,3.0,280.86,60.02,30713.293451203,88404922.84,60.02
2024,TSMC,JPN,28,logic_mature,0,2024,TSM,foundry,88.89,41.3,36.71,7.11,40.0,26.0,4904042.0,109819.4,145.5,804.6923076923077,1360.7692307692307,9161.659411764706,42124.09,1.91,6.0,6.666666666666667,4.0,2.0,0.0,1261097212.0,21018286.866666667,61310821.0,0,0.079986499268911,0.4499943700079382,0.4129823330747853,0.0223936454064534,46707304.14814815,42122.17999999999,0.0,181631.1851851852,4067.385185185185,0.4129823330747853,117082.73076923078,0.5909167937637689,0.2174869991201136,4.597156579444151,40.0,6.0,191.97,47.11,44929.16254498941,40292534.13333333,47.11
2025,TSMC,JPN,28,logic_mature,58031,2024,TSM,foundry,108.13,38.8,41.93,8.65,48.66,30.0,4876006.0,112487.8,147.96666666666667,927.7333333333332,1270.2666666666669,11861.496,37949.43,1.8,7.0,6.857142857142857,6.0,1.0,0.0,1591280610.0,26521343.5,85348277.0,1,0.0799963000092823,0.4500138680290958,0.3877739721837235,0.0230696551502079,51331632.58064516,37947.63,0.034482758620689655,157290.51612903227,3628.6387096774192,0.38777397218372356,137273.60888888888,0.7297708322408095,0.31255234789171027,3.1989582968036405,48.0,7.0,268.15000000000003,57.309999999999995,57836.725664975995,58826933.5,57.309999999999995
2026,TSMC,JPN,28,logic_mature,57313,2024,TSM,foundry,113.25,37.6,42.53,9.06,50.96,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,2,0.0799999992935982,0.4499779209714974,0.3755408355360632,0.0240816465582292,35107101.741935484,33554.240000000005,0.06896551724137931,94688.19354838709,2280.248387096774,0.37554083553606327,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,3.0,280.86,60.02,30713.293451203,88404922.84,60.02
2026,TSMC,DEU,28,logic_mature,22187,2026,TSM,foundry,113.25,37.6,42.53,9.06,50.96,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,0,0.0799999992935982,0.4499779209714974,0.3755408355360632,0.0240816465582292,35107101.741935484,33554.240000000005,0.0,94688.19354838709,2280.248387096774,0.37554083553606327,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,3.0,280.86,60.02,30713.293451203,88404922.84,60.02
2022,Samsung Foundry,KOR,3,logic_leading,0,2022,005930,foundry,18.03,42.9,7.73,1.44,8.11,8.0,152204.0,2283.0,43.0,236.875,290.625,80.2238888888889,278.45,2.05,4.0,9.0,4.0,0.0,0.0,1148168388.0,19136139.8,54549224.0,0,0.0798668840894684,0.4498058541427701,0.4287298708413826,0.0149995072435202,127574265.33333331,276.4,0.0,16911.555555555555,253.66666666666666,0.42872987084138264,10185.625,0.8122588941277326,0.28707779169400216,3.402939748158382,36.0,4.0,12.959999999999999,9.549999999999999,12.210396784444447,35413084.2,9.549999999999999
2023,Samsung Foundry,KOR,3,logic_leading,26145,2022,005930,foundry,12.36,39.0,4.82,0.99,5.56,15.0,991098.0,23611.1,156.0,414.9333333333333,343.8,7427.86695652174,35640.01,1.38,7.0,7.428571428571429,3.0,3.0,1.0,1053770850.0,17562847.5,51618069.0,1,0.0800970808982944,0.4498381513075929,0.3899676059896759,0.023823149856876,65860678.125,35638.630000000005,0.25,61943.625,1475.69375,0.38996760598967595,64729.59999999999,1.2034029389017786,0.20840786937636557,4.797317034829,52.0,7.0,15.84,6.55,7361.744084874784,34055221.5,6.55
2024,Samsung Foundry,KOR,3,logic_leading,47947,2022,005930,foundry,18.09,41.8,7.55,1.45,8.14,26.0,4904042.0,109819.4,145.5,804.6923076923077,1360.7692307692307,9161.659411764706,42124.09,1.91,6.0,6.666666666666667,4.0,2.0,0.0,1261097212.0,21018286.866666667,61310821.0,2,0.0801547772164302,0.449972335546029,0.417357633092447,0.0223936454064534,46707304.14814815,42122.17999999999,0.5,181631.1851851852,4067.385185185185,0.417357633092447,117082.73076923078,0.5909167937637689,0.2174869991201136,4.597156579444151,40.0,6.0,39.15,9.59,44929.16254498941,40292534.13333333,9.59
2025,Samsung Foundry,KOR,3,logic_leading,85089,2022,005930,foundry,20.43,42.4,8.66,1.63,9.19,30.0,4876006.0,112487.8,147.96666666666667,927.7333333333332,1270.2666666666669,11861.496,37949.43,1.8,7.0,6.857142857142857,6.0,1.0,0.0,1591280610.0,26521343.5,85348277.0,3,0.0797846265401553,0.4498286612908144,0.4238864207593528,0.0230696551502079,51331632.58064516,37947.63,0.75,157290.51612903227,3628.6387096774192,0.42388642075935284,137273.60888888888,0.7297708322408095,0.31255234789171027,3.1989582968036405,48.0,7.0,50.529999999999994,10.82,57836.725664975995,58826933.5,10.82
2026,Samsung Foundry,KOR,3,logic_leading,91799,2022,005930,foundry,21.77,38.6,8.41,1.74,9.8,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,4,0.0799265006923977,0.4501607510261483,0.3863114200132558,0.0240816465582292,35107101.741935484,33554.240000000005,1.0,94688.19354838709,2280.248387096774,0.38631142001325586,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,3.0,53.94,11.540000000000001,30713.293451203,88404922.84,11.540000000000001
2020,Samsung Foundry,KOR,5,logic_leading,0,2020,005930,foundry,14.49,38.1,5.52,1.16,6.52,4.0,40006.0,600.1,34.0,197.75,307.5,3.8054166666666656,4.82,2.71,3.0,8.0,3.0,0.0,0.0,880778716.0,14679645.266666668,41756367.0,0,0.0800552049651342,0.4499654623902372,0.3809523546616732,0.0149998750218711,176155743.2,2.1100000000000003,0.0,8001.2,120.02000000000001,0.3809523546616732,6723.5,0.6410048622366289,0.6538516609392896,0.4390878349085235,24.0,3.0,5.8,7.68,0.15223949916666663,27076721.733333334,7.68
2021,Samsung Foundry,KOR,5,logic_leading,29024,2020,005930,foundry,16.46,44.5,7.32,1.32,7.41,7.0,209085.0,3136.2000000000003,44.57142857142857,243.57142857142856,307.1428571428572,4.252083333333333,5.1,2.93,1.0,5.0,1.0,0.0,0.0,1111785028.0,18529750.466666665,52923444.0,1,0.0801944058205099,0.4501822326742264,0.4447144322773734,0.0149995695551112,138973128.5,2.1699999999999995,0.16666666666666666,26135.625,392.02500000000003,0.44471443227737345,10856.326530612243,0.7904496986555398,0.6970628415300547,0.41316937723125735,5.0,1.0,10.56,8.73,0.88904684375,34393693.53333333,8.73
2022,Samsung Foundry,KOR,5,logic_leading,56626,2020,005930,foundry,18.03,42.9,7.73,1.44,8.11,8.0,152204.0,2283.0,43.0,236.875,290.625,80.2238888888889,278.45,2.05,4.0,9.0,4.0,0.0,0.0,1148168388.0,19136139.8,54549224.0,2,0.0798668840894684,0.4498058541427701,0.4287298708413826,0.0149995072435202,127574265.33333331,276.4,0.3333333333333333,16911.555555555555,253.66666666666666,0.42872987084138264,10185.625,0.8122588941277326,0.28707779169400216,3.402939748158382,36.0,4.0,12.959999999999999,9.549999999999999,12.210396784444447,35413084.2,9.549999999999999
2023,Samsung Foundry,KOR,5,logic_leading,85759,2020,005930,foundry,12.36,39.0,4.82,0.99,5.56,15.0,991098.0,23611.1,156.0,414.9333333333333,343.8,7427.86695652174,35640.01,1.38,7.0,7.428571428571429,3.0,3.0,1.0,1053770850.0,17562847.5,51618069.0,3,0.0800970808982944,0.4498381513075929,0.3899676059896759,0.023823149856876,65860678.125,35638.630000000005,0.5,61943.625,1475.69375,0.38996760598967595,64729.59999999999,1.2034029389017786,0.20840786937636557,4.797317034829,52.0,7.0,15.84,6.55,7361.744084874784,34055221.5,6.55
2024,Samsung Foundry,KOR,5,logic_leading,90240,2020,005930,foundry,18.09,41.8,7.55,1.45,8.14,26.0,4904042.0,109819.4,145.5,804.6923076923077,1360.7692307692307,9161.659411764706,42124.09,1.91,6.0,6.666666666666667,4.0,2.0,0.0,1261097212.0,21018286.866666667,61310821.0,4,0.0801547772164302,0.449972335546029,0.417357633092447,0.0223936454064534,46707304.14814815,42122.17999999999,0.6666666666666666,181631.1851851852,4067.385185185185,0.417357633092447,117082.73076923078,0.5909167937637689,0.2174869991201136,4.597156579444151,40.0,6.0,39.15,9.59,44929.16254498941,40292534.13333333,9.59
2025,Samsung Foundry,KOR,5,logic_leading,85147,2020,005930,foundry,20.43,42.4,8.66,1.63,9.19,30.0,4876006.0,112487.8,147.96666666666667,927.7333333333332,1270.2666666666669,11861.496,37949.43,1.8,7.0,6.857142857142857,6.0,1.0,0.0,1591280610.0,26521343.5,85348277.0,5,0.0797846265401553,0.4498286612908144,0.4238864207593528,0.0230696551502079,51331632.58064516,37947.63,0.8333333333333334,157290.51612903227,3628.6387096774192,0.42388642075935284,137273.60888888888,0.7297708322408095,0.31255234789171027,3.1989582968036405,48.0,7.0,50.529999999999994,10.82,57836.725664975995,58826933.5,10.82
2026,Samsung Foundry,KOR,5,logic_leading,102087,2020,005930,foundry,21.77,38.6,8.41,1.74,9.8,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,6,0.0799265006923977,0.4501607510261483,0.3863114200132558,0.0240816465582292,35107101.741935484,33554.240000000005,1.0,94688.19354838709,2280.248387096774,0.38631142001325586,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,3.0,53.94,11.540000000000001,30713.293451203,88404922.84,11.540000000000001
2018,Samsung Foundry,KOR,7,logic_leading,0,2018,005930,foundry,12.1,41.9,5.07,0.97,5.45,0.0,0.0,0.0,0.0,0.0,0.0,6.297499999999999,8.43,4.13,1.0,5.0,1.0,0.0,0.0,937556570.0,15625942.833333334,44840672.0,0,0.0801652826309683,0.4504131859162656,0.4190082298340306,0.0,937556570.0,4.3,0.0,0.0,0.0,0.41900822983403063,0.0,0.0,0.6678154825026511,0.5892428914011648,5.0,1.0,0.97,6.42,0.0,29214729.166666664,6.42
2019,Samsung Foundry,KOR,7,logic_leading,32917,2018,005930,foundry,12.78,39.0,4.99,1.02,5.75,0.0,0.0,0.0,0.0,0.0,0.0,4.458333333333333,6.97,2.85,2.0,6.0,2.0,0.0,0.0,824613952.0,13743565.866666667,38651660.0,1,0.0798122003276838,0.4499217175335119,0.3904538035638652,0.0,824613952.0,4.119999999999999,0.125,0.0,0.0,0.3904538035638652,0.0,0.0,0.5593893768297783,0.7548091603053434,12.0,2.0,1.02,6.77,0.0,24908094.133333333,6.77
2020,Samsung Foundry,KOR,7,logic_leading,58889,2018,005930,foundry,14.49,38.1,5.52,1.16,6.52,4.0,40006.0,600.1,34.0,197.75,307.5,3.8054166666666656,4.82,2.71,3.0,8.0,3.0,0.0,0.0,880778716.0,14679645.266666668,41756367.0,2,0.0800552049651342,0.4499654623902372,0.3809523546616732,0.0149998750218711,176155743.2,2.1100000000000003,0.25,8001.2,120.02000000000001,0.3809523546616732,6723.5,0.6410048622366289,0.6538516609392896,0.4390878349085235,24.0,3.0,5.8,7.68,0.15223949916666663,27076721.733333334,7.68
2021,Samsung Foundry,KOR,7,logic_leading,95139,2018,005930,foundry,16.46,44.5,7.32,1.32,7.41,7.0,209085.0,3136.2000000000003,44.57142857142857,243.57142857142856,307.1428571428572,4.252083333333333,5.1,2.93,1.0,5.0,1.0,0.0,0.0,1111785028.0,18529750.466666665,52923444.0,3,0.0801944058205099,0.4501822326742264,0.4447144322773734,0.0149995695551112,138973128.5,2.1699999999999995,0.375,26135.625,392.02500000000003,0.44471443227737345,10856.326530612243,0.7904496986555398,0.6970628415300547,0.41316937723125735,5.0,1.0,10.56,8.73,0.88904684375,34393693.53333333,8.73
2022,Samsung Foundry,KOR,7,logic_leading,106358,2018,005930,foundry,18.03,42.9,7.73,1.44,8.11,8.0,152204.0,2283.0,43.0,236.875,290.625,80.2238888888889,278.45,2.05,4.0,9.0,4.0,0.0,0.0,1148168388.0,19136139.8,54549224.0,4,0.0798668840894684,0.4498058541427701,0.4287298708413826,0.0149995072435202,127574265.33333331,276.4,0.5,16911.555555555555,253.66666666666666,0.42872987084138264,10185.625,0.8122588941277326,0.28707779169400216,3.402939748158382,36.0,4.0,12.959999999999999,9.549999999999999,12.210396784444447,35413084.2,9.549999999999999
2023,Samsung Foundry,KOR,7,logic_leading,87031,2018,005930,foundry,12.36,39.0,4.82,0.99,5.56,15.0,991098.0,23611.1,156.0,414.9333333333333,343.8,7427.86695652174,35640.01,1.38,7.0,7.428571428571429,3.0,3.0,1.0,1053770850.0,17562847.5,51618069.0,5,0.0800970808982944,0.4498381513075929,0.3899676059896759,0.023823149856876,65860678.125,35638.630000000005,0.625,61943.625,1475.69375,0.38996760598967595,64729.59999999999,1.2034029389017786,0.20840786937636557,4.797317034829,52.0,7.0,15.84,6.55,7361.744084874784,34055221.5,6.55
2024,Samsung Foundry,KOR,7,logic_leading,98277,2018,005930,foundry,18.09,41.8,7.55,1.45,8.14,26.0,4904042.0,109819.4,145.5,804.6923076923077,1360.7692307692307,9161.659411764706,42124.09,1.91,6.0,6.666666666666667,4.0,2.0,0.0,1261097212.0,21018286.866666667,61310821.0,6,0.0801547772164302,0.449972335546029,0.417357633092447,0.0223936454064534,46707304.14814815,42122.17999999999,0.75,181631.1851851852,4067.385185185185,0.417357633092447,117082.73076923078,0.5909167937637689,0.2174869991201136,4.597156579444151,40.0,6.0,39.15,9.59,44929.16254498941,40292534.13333333,9.59
2025,Samsung Foundry,KOR,7,logic_leading,98984,2018,005930,foundry,20.43,42.4,8.66,1.63,9.19,30.0,4876006.0,112487.8,147.96666666666667,927.7333333333332,1270.2666666666669,11861.496,37949.43,1.8,7.0,6.857142857142857,6.0,1.0,0.0,1591280610.0,26521343.5,85348277.0,7,0.0797846265401553,0.4498286612908144,0.4238864207593528,0.0230696551502079,51331632.58064516,37947.63,0.875,157290.51612903227,3628.6387096774192,0.42388642075935284,137273.60888888888,0.7297708322408095,0.31255234789171027,3.1989582968036405,48.0,7.0,50.529999999999994,10.82,57836.725664975995,58826933.5,10.82
2026,Samsung Foundry,KOR,7,logic_leading,114515,2018,005930,foundry,21.77,38.6,8.41,1.74,9.8,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,8,0.0799265006923977,0.4501607510261483,0.3863114200132558,0.0240816465582292,35107101.741935484,33554.240000000005,1.0,94688.19354838709,2280.248387096774,0.38631142001325586,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,3.0,53.94,11.540000000000001,30713.293451203,88404922.84,11.540000000000001
2015,Samsung Foundry,KOR,14,logic_mature,0,2015,005930,foundry,6.52,40.7,2.65,0.52,2.94,0.0,0.0,0.0,0.0,0.0,0.0,2.605833333333333,3.38,2.0,0.0,0.0,0.0,0.0,0.0,670335722.0,11172262.033333331,30990284.0,0,0.0797545889946949,0.4509201762392368,0.4064416554537338,0.0,670335722.0,1.38,0.0,0.0,0.0,0.40644165545373384,0.0,0.0,0.5949391171993911,0.3827131962098452,0.0,0.0,0.52,3.46,0.0,19818021.96666667,3.46
2016,Samsung Foundry,KOR,14,logic_mature,51020,2015,005930,foundry,8.55,40.7,3.48,0.68,3.85,0.0,0.0,0.0,0.0,0.0,0.0,2.89625,3.78,1.85,0.0,0.0,0.0,0.0,0.0,677861710.0,11297695.166666666,32073453.0,1,0.0795321544406836,0.4502923449950474,0.4070174962552636,0.0,677861710.0,1.93,0.06666666666666667,0.0,0.0,0.4070174962552636,0.0,0.0,0.6059100418410043,0.4953480911132499,0.0,0.0,0.68,4.53,0.0,20775757.833333336,4.53
2017,Samsung Foundry,KOR,14,logic_mature,102867,2015,005930,foundry,10.38,40.2,4.17,0.83,4.67,0.0,0.0,0.0,0.0,0.0,0.0,4.944166666666667,7.11,3.5,0.0,0.0,0.0,0.0,0.0,824441888.0,13740698.133333333,39171620.0,2,0.079961456651112,0.449903617543004,0.4017340653435389,0.0,824441888.0,3.61,0.13333333333333333,0.0,0.0,0.40173406534353895,0.0,0.0,0.6096383066173449,0.6073180989765876,0.0,0.0,0.83,5.5,0.0,25430921.866666667,5.5
2018,Samsung Foundry,KOR,14,logic_mature,164423,2015,005930,foundry,12.1,41.9,5.07,0.97,5.45,0.0,0.0,0.0,0.0,0.0,0.0,6.297499999999999,8.43,4.13,1.0,5.0,1.0,0.0,0.0,937556570.0,15625942.833333334,44840672.0,3,0.0801652826309683,0.4504131859162656,0.4190082298340306,0.0,937556570.0,4.3,0.2,0.0,0.0,0.41900822983403063,0.0,0.0,0.6678154825026511,0.5892428914011648,5.0,1.0,0.97,6.42,0.0,29214729.166666664,6.42
2019,Samsung Foundry,KOR,14,logic_mature,148485,2015,005930,foundry,12.78,39.0,4.99,1.02,5.75,0.0,0.0,0.0,0.0,0.0,0.0,4.458333333333333,6.97,2.85,2.0,6.0,2.0,0.0,0.0,824613952.0,13743565.866666667,38651660.0,4,0.0798122003276838,0.4499217175335119,0.3904538035638652,0.0,824613952.0,4.119999999999999,0.26666666666666666,0.0,0.0,0.3904538035638652,0.0,0.0,0.5593893768297783,0.7548091603053434,12.0,2.0,1.02,6.77,0.0,24908094.133333333,6.77
2020,Samsung Foundry,KOR,14,logic_mature,152847,2015,005930,foundry,14.49,38.1,5.52,1.16,6.52,4.0,40006.0,600.1,34.0,197.75,307.5,3.8054166666666656,4.82,2.71,3.0,8.0,3.0,0.0,0.0,880778716.0,14679645.266666668,41756367.0,5,0.0800552049651342,0.4499654623902372,0.3809523546616732,0.0149998750218711,176155743.2,2.1100000000000003,0.3333333333333333,8001.2,120.02000000000001,0.3809523546616732,6723.5,0.6410048622366289,0.6538516609392896,0.4390878349085235,24.0,3.0,5.8,7.68,0.15223949916666663,27076721.733333334,7.68
2021,Samsung Foundry,KOR,14,logic_mature,139265,2015,005930,foundry,16.46,44.5,7.32,1.32,7.41,7.0,209085.0,3136.2000000000003,44.57142857142857,243.57142857142856,307.1428571428572,4.252083333333333,5.1,2.93,1.0,5.0,1.0,0.0,0.0,1111785028.0,18529750.466666665,52923444.0,6,0.0801944058205099,0.4501822326742264,0.4447144322773734,0.0149995695551112,138973128.5,2.1699999999999995,0.4,26135.625,392.02500000000003,0.44471443227737345,10856.326530612243,0.7904496986555398,0.6970628415300547,0.41316937723125735,5.0,1.0,10.56,8.73,0.88904684375,34393693.53333333,8.73
2022,Samsung Foundry,KOR,14,logic_mature,159199,2015,005930,foundry,18.03,42.9,7.73,1.44,8.11,8.0,152204.0,2283.0,43.0,236.875,290.625,80.2238888888889,278.45,2.05,4.0,9.0,4.0,0.0,0.0,1148168388.0,19136139.8,54549224.0,7,0.0798668840894684,0.4498058541427701,0.4287298708413826,0.0149995072435202,127574265.33333331,276.4,0.4666666666666667,16911.555555555555,253.66666666666666,0.42872987084138264,10185.625,0.8122588941277326,0.28707779169400216,3.402939748158382,36.0,4.0,12.959999999999999,9.549999999999999,12.210396784444447,35413084.2,9.549999999999999
2023,Samsung Foundry,KOR,14,logic_mature,144403,2015,005930,foundry,12.36,39.0,4.82,0.99,5.56,15.0,991098.0,23611.1,156.0,414.9333333333333,343.8,7427.86695652174,35640.01,1.38,7.0,7.428571428571429,3.0,3.0,1.0,1053770850.0,17562847.5,51618069.0,8,0.0800970808982944,0.4498381513075929,0.3899676059896759,0.023823149856876,65860678.125,35638.630000000005,0.5333333333333333,61943.625,1475.69375,0.38996760598967595,64729.59999999999,1.2034029389017786,0.20840786937636557,4.797317034829,52.0,7.0,15.84,6.55,7361.744084874784,34055221.5,6.55
2024,Samsung Foundry,KOR,14,logic_mature,145852,2015,005930,foundry,18.09,41.8,7.55,1.45,8.14,26.0,4904042.0,109819.4,145.5,804.6923076923077,1360.7692307692307,9161.659411764706,42124.09,1.91,6.0,6.666666666666667,4.0,2.0,0.0,1261097212.0,21018286.866666667,61310821.0,9,0.0801547772164302,0.449972335546029,0.417357633092447,0.0223936454064534,46707304.14814815,42122.17999999999,0.6,181631.1851851852,4067.385185185185,0.417357633092447,117082.73076923078,0.5909167937637689,0.2174869991201136,4.597156579444151,40.0,6.0,39.15,9.59,44929.16254498941,40292534.13333333,9.59
2025,Samsung Foundry,KOR,14,logic_mature,157324,2015,005930,foundry,20.43,42.4,8.66,1.63,9.19,30.0,4876006.0,112487.8,147.96666666666667,927.7333333333332,1270.2666666666669,11861.496,37949.43,1.8,7.0,6.857142857142857,6.0,1.0,0.0,1591280610.0,26521343.5,85348277.0,10,0.0797846265401553,0.4498286612908144,0.4238864207593528,0.0230696551502079,51331632.58064516,37947.63,0.6666666666666666,157290.51612903227,3628.6387096774192,0.42388642075935284,137273.60888888888,0.7297708322408095,0.31255234789171027,3.1989582968036405,48.0,7.0,50.529999999999994,10.82,57836.725664975995,58826933.5,10.82
2026,Samsung Foundry,KOR,14,logic_mature,152597,2015,005930,foundry,21.77,38.6,8.41,1.74,9.8,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,11,0.0799265006923977,0.4501607510261483,0.3863114200132558,0.0240816465582292,35107101.741935484,33554.240000000005,0.7333333333333333,94688.19354838709,2280.248387096774,0.38631142001325586,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,3.0,53.94,11.540000000000001,30713.293451203,88404922.84,11.540000000000001
2024,Samsung Foundry,USA,4,logic_leading,0,2024,005930,foundry,18.09,41.8,7.55,1.45,8.14,26.0,4904042.0,109819.4,145.5,804.6923076923077,1360.7692307692307,9161.659411764706,42124.09,1.91,6.0,6.666666666666667,4.0,2.0,0.0,1261097212.0,21018286.866666667,61310821.0,0,0.0801547772164302,0.449972335546029,0.417357633092447,0.0223936454064534,46707304.14814815,42122.17999999999,0.0,181631.1851851852,4067.385185185185,0.417357633092447,117082.73076923078,0.5909167937637689,0.2174869991201136,4.597156579444151,40.0,6.0,39.15,9.59,44929.16254498941,40292534.13333333,9.59
